episode,reward,success_rate,qscore
32922,2.0,1,11.87
32923,1.9664762020111084,1,12.0
32924,2.0,1,11.84
32925,1.7017040252685547,1,10.75
32926,2.0,1,12.0
32927,2.0,1,12.0
32928,1.2521661520004272,1,6.79
32929,2.0,1,11.77
32930,2.0,1,11.93
32931,1.9386461973190308,1,11.19
32932,2.0,1,11.95
32933,1.9702322483062744,1,11.49
32934,1.4321749210357666,1,5.65
32935,2.0,1,11.89
32936,2.0,1,11.79
32937,1.9965112209320068,1,11.73
32938,1.9988692998886108,1,11.75
32939,1.978244423866272,1,11.57
32940,2.0,1,11.93
32941,2.0,1,12.0
32942,1.7371950149536133,1,9.24
32943,2.0,1,11.84
32944,1.401231050491333,1,5.64
32945,1.991052269935608,1,11.68
32946,2.0,1,11.78
32947,1.9972381591796875,1,11.74
32948,2.0,1,12.0
32949,1.9653669595718384,1,11.45
32950,2.0,1,11.85
32951,2.0,1,11.78
32952,1.9577823877334595,1,11.38
32953,2.0,1,11.96
32954,1.9558497667312622,1,11.91
32955,1.7940692901611328,1,9.84
32956,1.8926149606704712,1,11.89
32957,2.0,1,11.8
32958,1.759966254234314,1,9.64
32959,2.0,1,11.83
32960,2.0,1,12.0
32961,1.9995148181915283,1,11.76
32962,1.9889907836914062,1,11.66
32963,2.0,1,11.9
32964,2.0,1,11.93
32965,1.8822566270828247,1,11.8
32966,1.9898115396499634,1,11.67
32967,1.9929194450378418,1,11.7
32968,2.0,1,11.96
32969,2.0,1,11.83
32970,1.253290057182312,1,6.76
32971,1.8772495985031128,1,11.76
32972,1.834617018699646,1,11.38
32973,1.9998605251312256,1,11.76
32974,1.3523389101028442,1,4.64
32975,1.8863033056259155,1,11.84
32976,1.996634840965271,1,11.73
32977,1.9687544107437134,1,11.49
32978,1.9991028308868408,1,11.75
32979,1.7286839485168457,1,9.1
32980,2.0,1,12.0
32981,1.978798508644104,1,11.57
32982,1.7484123706817627,1,9.47
32983,2.0,1,11.94
32984,1.5418906211853027,1,8.26
32985,2.0,1,11.9
32986,1.9442195892333984,1,11.81
32987,2.0,1,11.95
32988,2.0,1,12.0
32989,1.9511644840240479,1,11.32
32990,1.6681967973709106,1,8.22
32991,1.753408670425415,1,9.52
32992,2.0,1,12.0
32993,1.348097324371338,1,4.51
32994,1.9673300981521606,1,11.47
32995,2.0,1,11.92
32996,1.9747995138168335,1,11.54
32997,1.4237885475158691,1,8.5
32998,2.0,1,11.81
32999,1.8330941200256348,1,10.57
33000,2.0,1,11.81
33001,1.982326865196228,1,11.6
33002,2.0,1,11.79
33003,1.3465887308120728,1,4.45
33004,2.0,1,11.77
33005,1.9952706098556519,1,11.72
33006,2.0,1,11.97
33007,1.9887908697128296,1,11.66
33008,1.9908294677734375,1,11.68
33009,2.0,1,12.0
33010,2.0,1,12.0
33011,1.8433235883712769,1,11.45
33012,2.0,1,11.94
33013,2.0,1,11.84
33014,1.4862756729125977,1,7.34
33015,2.0,1,12.0
33016,1.6374740600585938,1,9.49
33017,1.8605849742889404,1,11.61
33018,1.809800386428833,1,11.07
33019,1.9964560270309448,1,11.73
33020,1.9811002016067505,1,11.58
33021,1.7992557287216187,1,10.93
33022,2.0,1,11.91
33023,1.9820080995559692,1,11.59
33024,2.0,1,11.93
33025,2.0,1,12.0
33026,1.9965049028396606,1,11.73
33027,1.9154384136199951,1,10.98
33028,1.8610591888427734,1,11.62
33029,2.0,1,11.94
33030,1.9575779438018799,1,11.38
33031,1.9644604921340942,1,11.45
33032,1.7668412923812866,1,9.69
33033,1.8012962341308594,1,10.91
33034,1.9769790172576904,1,11.56
33035,2.0,1,11.84
33036,2.0,1,11.79
33037,2.0,1,11.93
33038,1.7899245023727417,1,9.96
33039,1.817099928855896,1,11.17
33040,1.9650439023971558,1,11.44
33041,1.8906197547912598,1,11.88
33042,2.0,1,11.85
33043,2.0,1,11.81
33044,2.0,1,12.0
33045,1.9984060525894165,1,11.75
33046,2.0,1,11.87
33047,1.988580346107483,1,11.66
33048,2.0,1,12.0
33049,1.3454734086990356,1,4.41
33050,1.9538155794143677,1,11.34
33051,1.4569804668426514,1,6.13
33052,1.7648365497589111,1,9.69
33053,1.9964464902877808,1,11.73
33054,1.954042673110962,1,11.34
33055,2.0,1,11.78
33056,2.0,1,11.8
33057,1.7624698877334595,1,9.64
33058,1.9874348640441895,1,11.65
33059,1.9731981754302979,1,11.52
33060,1.8391484022140503,1,11.42
33061,1.6109739542007446,1,8.92
33062,1.9992833137512207,1,11.75
33063,2.0,1,11.88
33064,2.0,1,11.99
33065,1.74141263961792,1,10.54
33066,1.9860516786575317,1,11.64
33067,1.996862769126892,1,11.74
33068,2.0,1,11.77
33069,1.812191128730774,1,10.14
33070,2.0,1,12.0
33071,1.9896316528320312,1,11.67
33072,1.452675461769104,1,6.06
33073,2.0,1,11.97
33074,2.0,1,11.8
33075,1.8296700716018677,1,11.28
33076,2.0,1,11.98
33077,1.8435847759246826,1,11.46
33078,1.9759957790374756,1,11.55
33079,1.95284903049469,1,11.33
33080,1.8301362991333008,1,11.34
33081,1.9816938638687134,1,11.59
33082,1.9779504537582397,1,11.56
33083,2.0,1,11.87
33084,1.9637953042984009,1,11.43
33085,2.0,1,11.96
33086,1.9753156900405884,1,11.54
33087,2.0,1,11.85
33088,2.0,1,11.78
33089,1.9036802053451538,1,11.45
33090,1.9985312223434448,1,11.75
33091,1.4520456790924072,1,6.02
33092,1.9903677701950073,1,11.67
33093,2.0,1,11.83
33094,1.9832684993743896,1,11.61
33095,2.0,1,11.93
33096,1.8017607927322388,1,9.91
33097,2.0,1,12.0
33098,1.772782564163208,1,9.88
33099,1.7362995147705078,1,10.92
33100,1.9899126291275024,1,11.67
33101,2.0,1,11.81
33102,1.9585610628128052,1,11.38
33103,1.8977463245391846,1,11.94
33104,2.0,1,11.81
33105,1.9216300249099731,1,11.61
33106,1.8134385347366333,1,10.18
33107,1.3430877923965454,1,4.27
33108,1.9841761589050293,1,11.61
33109,2.0,1,11.98
33110,1.8963629007339478,1,11.93
33111,1.3490662574768066,1,4.54
33112,1.5325607061386108,1,8.19
33113,2.0,1,11.85
33114,2.0,1,11.85
33115,1.8133183717727661,1,10.17
33116,1.8519679307937622,1,10.43
33117,1.8178125619888306,1,11.79
33118,1.762668490409851,1,9.64
33119,1.9991965293884277,1,11.76
33120,2.0,1,11.77
33121,1.9636507034301758,1,11.43
33122,2.0,1,11.96
33123,2.0,1,11.92
33124,1.9780687093734741,1,11.57
33125,1.9915603399276733,1,11.69
33126,1.904062271118164,1,10.87
33127,1.9662675857543945,1,11.46
33128,1.9135245084762573,1,10.98
33129,1.963045597076416,1,11.43
33130,2.0,1,11.9
33131,2.0,1,12.0
33132,2.0,1,11.79
33133,1.6121728420257568,1,7.4
33134,1.83669912815094,1,10.6
33135,1.979988694190979,1,11.59
33136,1.8781764507293701,1,11.77
33137,1.9989349842071533,1,11.75
33138,1.985535979270935,1,11.64
33139,1.986332893371582,1,11.64
33140,2.0,1,11.91
33141,1.8699308633804321,1,10.6
33142,1.9746935367584229,1,11.53
33143,1.4564216136932373,1,6.12
33144,1.4289705753326416,1,5.56
33145,1.9704585075378418,1,11.5
33146,2.0,1,11.84
33147,2.0,1,12.0
33148,1.9056388139724731,1,10.89
33149,1.9702421426773071,1,11.5
33150,2.0,1,11.85
33151,1.9981580972671509,1,11.75
33152,1.969421625137329,1,11.49
33153,1.9646493196487427,1,11.44
33154,1.9750423431396484,1,11.54
33155,2.0,1,12.0
33156,2.0,1,11.91
33157,1.7660417556762695,1,9.7
33158,1.9979366064071655,1,11.75
33159,1.9959619045257568,1,11.73
33160,2.0,1,11.92
33161,1.9937865734100342,1,11.71
33162,1.9609566926956177,1,11.41
33163,1.9886103868484497,1,11.66
33164,1.9448150396347046,1,11.25
33165,1.3697538375854492,1,5.07
33166,2.0,1,11.97
33167,1.9884064197540283,1,11.66
33168,1.9944344758987427,1,11.71
33169,2.0,1,11.95
33170,1.2849458456039429,1,4.46
33171,2.0,1,11.79
33172,1.9941998720169067,1,11.71
33173,1.9452964067459106,1,11.26
33174,1.9952545166015625,1,11.72
33175,1.9742794036865234,1,11.54
33176,2.0,1,11.86
33177,2.0,1,11.8
33178,1.9013582468032837,1,11.97
33179,1.9419381618499756,1,11.24
33180,2.0,1,12.0
33181,2.0,1,11.94
33182,2.0,1,11.96
33183,1.986750602722168,1,11.65
33184,1.7929630279541016,1,11.57
33185,2.0,1,11.81
33186,2.0,1,12.0
33187,1.954781174659729,1,11.35
33188,2.0,1,12.0
33189,1.4500123262405396,1,7.92
33190,1.9513602256774902,1,11.31
33191,2.0,1,11.86
33192,1.8324323892593384,1,11.36
33193,1.974237322807312,1,11.53
33194,2.0,1,11.78
33195,1.7162431478500366,1,8.89
33196,2.0,1,11.9
33197,2.0,1,11.78
33198,1.946936011314392,1,11.28
33199,1.7919807434082031,1,11.55
33200,2.0,1,11.97
33201,1.9629608392715454,1,11.42
33202,1.9472085237503052,1,11.29
33203,1.857358694076538,1,11.58
33204,2.0,1,12.0
33205,1.9879252910614014,1,11.66
33206,1.9898371696472168,1,11.67
33207,1.9651864767074585,1,11.45
33208,1.6999646425247192,1,10.14
33209,2.0,1,11.96
33210,1.355918288230896,1,4.74
33211,1.8951882123947144,1,11.92
33212,2.0,1,11.78
33213,2.0,1,11.86
33214,1.9866365194320679,1,11.64
33215,1.9736297130584717,1,11.52
33216,1.993003010749817,1,11.7
33217,1.793222427368164,1,11.57
33218,1.3619016408920288,1,4.89
33219,1.9536106586456299,1,11.35
33220,1.986390471458435,1,11.64
33221,1.9875825643539429,1,11.65
33222,2.0,1,11.87
33223,1.977663278579712,1,11.56
33224,1.9850472211837769,1,11.62
33225,1.9798091650009155,1,11.58
33226,2.0,1,11.98
33227,2.0,1,11.84
33228,2.0,1,11.97
33229,2.0,1,11.96
33230,2.0,1,11.84
33231,2.0,1,11.91
33232,2.0,1,11.78
33233,1.965521216392517,1,11.43
33234,1.9892549514770508,1,11.66
33235,1.988621473312378,1,11.66
33236,1.9664301872253418,1,11.47
33237,2.0,1,11.82
33238,1.9998953342437744,1,11.76
33239,1.9751721620559692,1,11.54
33240,2.0,1,11.78
33241,1.8593649864196777,1,11.6
33242,1.9993730783462524,1,11.75
33243,2.0,1,12.0
33244,2.0,1,11.8
33245,1.899926781654358,1,11.96
33246,2.0,1,11.78
33247,1.4408135414123535,1,5.84
33248,2.0,1,11.85
33249,1.9861114025115967,1,11.64
33250,1.742848515510559,1,9.34
33251,1.9720406532287598,1,11.51
33252,1.5568852424621582,1,9.98
33253,2.0,1,11.84
33254,1.9481033086776733,1,11.28
33255,1.7068308591842651,1,8.69
33256,1.8903344869613647,1,11.88
33257,2.0,1,11.94
33258,1.9407191276550293,1,11.23
33259,2.0,1,11.87
33260,2.0,1,11.83
33261,1.971006989479065,1,11.5
33262,2.0,1,11.8
33263,2.0,1,11.76
33264,2.0,1,11.84
33265,1.9008017778396606,1,11.97
33266,1.9845384359359741,1,11.63
33267,1.3525097370147705,1,4.65
33268,1.7606502771377563,1,9.62
33269,2.0,1,11.93
33270,1.997316598892212,1,11.74
33271,1.9829751253128052,1,11.6
33272,1.8909223079681396,1,11.88
33273,1.8983995914459229,1,11.95
33274,1.99081289768219,1,11.68
33275,2.0,1,11.95
33276,1.7118498086929321,1,9.76
33277,1.9864414930343628,1,11.64
33278,1.9982447624206543,1,11.75
33279,2.0,1,11.8
33280,2.0,1,11.97
33281,1.9949641227722168,1,11.72
33282,2.0,1,11.9
33283,1.7628097534179688,1,9.67
33284,1.7270575761795044,1,10.41
33285,2.0,1,11.85
33286,1.9692866802215576,1,11.49
33287,1.9007015228271484,1,11.97
33288,2.0,1,11.85
33289,1.8518471717834473,1,11.53
33290,1.8798553943634033,1,11.78
33291,1.7447794675827026,1,9.27
33292,1.754730224609375,1,11.22
33293,1.9723126888275146,1,11.52
33294,2.0,1,11.81
33295,1.9958666563034058,1,11.72
33296,1.9873583316802979,1,11.64
33297,1.940819263458252,1,11.21
33298,1.9769400358200073,1,11.56
33299,1.806133508682251,1,11.05
33300,2.0,1,11.95
33301,1.3611093759536743,1,4.85
33302,2.0,1,11.88
33303,2.0,1,11.78
33304,2.0,1,11.86
33305,2.0,1,12.0
33306,1.9108258485794067,1,10.94
33307,2.0,1,11.82
33308,1.7548776865005493,1,9.57
33309,1.9714514017105103,1,11.5
33310,1.9956591129302979,1,11.72
33311,2.0,1,11.93
33312,1.9950735569000244,1,11.72
33313,2.0,1,11.81
33314,1.8616799116134644,1,11.62
33315,1.9925950765609741,1,11.69
33316,2.0,1,11.85
33317,1.5216706991195679,1,8.07
33318,1.7927443981170654,1,10.13
33319,1.797464370727539,1,11.61
33320,2.0,1,11.77
33321,1.9636433124542236,1,11.43
33322,2.0,1,11.92
33323,2.0,1,11.82
33324,2.0,1,11.92
33325,1.9973504543304443,1,11.74
33326,2.0,1,11.88
33327,2.0,1,11.85
33328,1.7816311120986938,1,9.99
33329,2.0,1,11.84
33330,2.0,1,11.92
33331,1.99734365940094,1,11.74
33332,2.0,1,11.77
33333,2.0,1,11.85
33334,1.8593326807022095,1,10.48
33335,1.9907945394515991,1,11.68
33336,1.7541602849960327,1,9.56
33337,1.9733468294143677,1,11.53
33338,2.0,1,11.86
33339,1.9063245058059692,1,10.89
33340,1.7482637166976929,1,9.45
33341,2.0,1,12.0
33342,2.0,1,11.86
33343,1.8939692974090576,1,11.91
33344,1.9259454011917114,1,11.08
33345,2.0,1,11.88
33346,2.0,1,11.99
33347,2.0,1,11.84
33348,1.7593146562576294,1,9.6
33349,1.4503003358840942,1,6.02
33350,2.0,1,11.98
33351,1.7413920164108276,1,9.33
33352,2.0,1,11.82
33353,1.8806501626968384,1,11.79
33354,2.0,1,11.8
33355,1.9851016998291016,1,11.62
33356,1.9018304347991943,1,10.89
33357,2.0,1,12.0
33358,1.346075415611267,1,4.43
33359,1.8116050958633423,1,10.12
33360,2.0,1,11.83
33361,2.0,1,11.88
33362,1.7551122903823853,1,9.57
33363,2.0,1,12.0
33364,2.0,1,11.89
33365,2.0,1,11.99
33366,2.0,1,11.93
33367,2.0,1,11.96
33368,2.0,1,11.87
33369,1.988525152206421,1,11.65
33370,1.9808013439178467,1,11.59
33371,1.7747361660003662,1,10.84
33372,1.8098386526107788,1,11.05
33373,1.9035967588424683,1,10.91
33374,1.9832353591918945,1,11.61
33375,2.0,1,11.8
33376,1.9929360151290894,1,11.7
33377,2.0,1,11.87
33378,1.643884301185608,1,9.57
33379,1.9768892526626587,1,11.54
33380,2.0,1,11.8
33381,1.6306642293930054,1,7.92
33382,1.9883091449737549,1,11.66
33383,2.0,1,12.0
33384,1.9358106851577759,1,11.18
33385,1.9893443584442139,1,11.67
33386,1.9929194450378418,1,11.7
33387,2.0,1,11.98
33388,1.749737024307251,1,10.11
33389,1.9681096076965332,1,11.47
33390,1.818753957748413,1,11.18
33391,1.981388807296753,1,11.6
33392,2.0,1,11.92
33393,2.0,1,12.0
33394,1.9630018472671509,1,11.43
33395,2.0,1,11.82
33396,2.0,1,11.83
33397,2.0,1,11.83
33398,1.9194741249084473,1,11.59
33399,1.9725573062896729,1,11.51
33400,1.9670239686965942,1,11.46
33401,2.0,1,12.0
33402,2.0,1,11.93
33403,1.9306501150131226,1,11.69
33404,2.0,1,12.0
33405,1.9409626722335815,1,11.25
33406,1.7120519876480103,1,10.73
33407,1.5328948497772217,1,8.97
33408,1.4255239963531494,1,5.45
33409,1.834782600402832,1,11.38
33410,2.0,1,12.0
33411,1.8997153043746948,1,11.96
33412,2.0,1,12.0
33413,1.9327113628387451,1,11.15
33414,1.9733878374099731,1,11.53
33415,2.0,1,12.0
33416,1.8106223344802856,1,11.07
33417,2.0,1,11.83
33418,2.0,1,12.0
33419,1.9547877311706543,1,11.35
33420,2.0,1,11.85
33421,1.9827436208724976,1,11.6
33422,1.9931124448776245,1,11.7
33423,2.0,1,11.85
33424,1.9854121208190918,1,11.63
33425,1.4671276807785034,1,7.1
33426,2.0,1,11.8
33427,2.0,1,11.88
33428,2.0,1,11.89
33429,1.9577789306640625,1,11.4
33430,1.9866472482681274,1,11.64
33431,1.9828983545303345,1,11.6
33432,2.0,1,11.93
33433,2.0,1,12.0
33434,1.344001054763794,1,4.35
33435,2.0,1,11.98
33436,2.0,1,11.91
33437,1.9681422710418701,1,11.47
33438,2.0,1,12.0
33439,1.9390742778778076,1,11.19
33440,1.9525622129440308,1,11.33
33441,2.0,1,11.89
33442,1.935281753540039,1,11.73
33443,1.361956000328064,1,4.88
33444,1.9838225841522217,1,11.62
33445,2.0,1,11.9
33446,2.0,1,11.84
33447,1.9954386949539185,1,11.72
33448,1.472580909729004,1,6.37
33449,1.0834459066390991,1,6.66
33450,2.0,1,11.84
33451,1.9973065853118896,1,11.74
33452,1.4069472551345825,1,7.26
33453,1.9922280311584473,1,11.69
33454,1.4350461959838867,1,5.71
33455,1.9954650402069092,1,11.72
33456,1.9879052639007568,1,11.65
33457,1.9653760194778442,1,11.45
33458,2.0,1,11.89
33459,1.953791856765747,1,11.89
33460,2.0,1,11.98
33461,2.0,1,11.82
33462,1.9526703357696533,1,11.33
33463,1.8132933378219604,1,10.17
33464,1.343061089515686,1,4.32
33465,2.0,1,12.0
33466,1.990817666053772,1,11.68
33467,1.7502919435501099,1,11.1
33468,1.9847651720046997,1,11.62
33469,2.0,1,12.0
33470,1.4544854164123535,1,6.52
33471,1.988032341003418,1,11.66
33472,2.0,1,11.82
33473,1.9942293167114258,1,11.71
33474,1.998134970664978,1,11.75
33475,2.0,1,11.89
33476,1.9958235025405884,1,11.73
33477,1.9820283651351929,1,11.59
33478,2.0,1,11.86
33479,1.9850953817367554,1,11.62
33480,1.3497968912124634,1,4.57
33481,1.8570970296859741,1,11.58
33482,1.3625282049179077,1,4.89
33483,1.747562050819397,1,9.44
33484,1.989614486694336,1,11.67
33485,1.9896589517593384,1,11.67
33486,1.9843705892562866,1,11.62
33487,2.0,1,11.83
33488,1.963984489440918,1,11.44
33489,1.427076816558838,1,5.5
33490,2.0,1,11.99
33491,1.803765892982483,1,11.11
33492,2.0,1,11.88
33493,2.0,1,11.93
33494,2.0,1,11.91
33495,1.9998618364334106,1,11.76
33496,1.8816667795181274,1,11.8
33497,2.0,1,11.84
33498,1.9956783056259155,1,11.72
33499,1.8950713872909546,1,11.92
33500,1.978829026222229,1,11.57
33501,1.9801007509231567,1,11.58
33502,1.7701759338378906,1,9.57
33503,1.9870226383209229,1,11.64
33504,2.0,1,11.99
33505,1.954888939857483,1,11.9
33506,1.9972381591796875,1,11.74
33507,1.9793121814727783,1,11.58
33508,2.0,1,11.86
33509,2.0,1,12.0
33510,2.0,1,12.0
33511,2.0,1,11.99
33512,1.9951472282409668,1,11.72
33513,2.0,1,11.98
33514,1.730703353881836,1,10.87
33515,1.9914206266403198,1,11.68
33516,1.9754414558410645,1,11.54
33517,1.943605899810791,1,11.25
33518,1.8310965299606323,1,10.22
33519,2.0,1,12.0
33520,1.8283169269561768,1,10.14
33521,1.7572200298309326,1,9.58
33522,2.0,1,11.93
33523,1.956789255142212,1,11.92
33524,2.0,1,11.81
33525,1.9985682964324951,1,11.75
33526,1.986318588256836,1,11.64
33527,2.0,1,11.88
33528,2.0,1,11.85
33529,1.444272518157959,1,6.59
33530,1.984653115272522,1,11.63
33531,2.0,1,11.9
33532,1.743255376815796,1,9.39
33533,1.9967451095581055,1,11.73
33534,1.9769521951675415,1,11.56
33535,2.0,1,11.78
33536,2.0,1,11.81
33537,2.0,1,11.82
33538,2.0,1,11.96
33539,1.9544662237167358,1,11.9
33540,1.946103572845459,1,11.82
33541,1.950497031211853,1,11.31
33542,2.0,1,12.0
33543,1.9956620931625366,1,11.72
33544,1.44990074634552,1,6.76
33545,1.9768776893615723,1,11.55
33546,2.0,1,11.88
33547,2.0,1,11.96
33548,1.966592788696289,1,11.47
33549,2.0,1,11.91
33550,1.9418116807937622,1,11.22
33551,1.9746472835540771,1,11.52
33552,1.9728946685791016,1,11.51
33553,1.9939054250717163,1,11.71
33554,1.8871299028396606,1,11.85
33555,1.980569839477539,1,11.58
33556,2.0,1,11.96
33557,1.950706958770752,1,11.31
33558,1.9601527452468872,1,11.4
33559,1.793809413909912,1,9.86
33560,2.0,1,11.89
33561,1.7679811716079712,1,9.73
33562,2.0,1,11.84
33563,2.0,1,11.81
33564,2.0,1,11.99
33565,1.4497759342193604,1,7.91
33566,2.0,1,11.76
33567,2.0,1,11.97
33568,2.0,1,11.86
33569,1.9842777252197266,1,11.62
33570,1.786107063293457,1,11.5
33571,2.0,1,11.83
33572,2.0,1,11.9
33573,1.8662078380584717,1,11.66
33574,2.0,1,11.77
33575,2.0,1,11.96
33576,1.9969072341918945,1,11.73
33577,2.0,1,12.0
33578,1.4948710203170776,1,7.59
33579,1.9970861673355103,1,11.73
33580,1.9932924509048462,1,11.7
33581,1.9887795448303223,1,11.66
33582,2.0,1,11.96
33583,1.9988192319869995,1,11.75
33584,1.9439858198165894,1,11.26
33585,2.0,1,11.92
33586,2.0,1,11.98
33587,1.9764373302459717,1,11.54
33588,1.4168932437896729,1,5.87
33589,1.9991528987884521,1,11.75
33590,2.0,1,11.78
33591,1.9149998426437378,1,11.55
33592,1.8339569568634033,1,10.26
33593,2.0,1,11.81
33594,1.8486347198486328,1,10.96
33595,1.989632248878479,1,11.67
33596,1.8743704557418823,1,11.73
33597,1.8814715147018433,1,11.8
33598,2.0,1,12.0
33599,2.0,1,11.87
33600,1.8636130094528198,1,11.64
33601,2.0,1,11.89
33602,1.9757450819015503,1,11.54
33603,2.0,1,11.95
33604,1.9250102043151855,1,11.08
33605,1.9978476762771606,1,11.74
33606,1.979548454284668,1,11.58
33607,2.0,1,12.0
33608,1.9948230981826782,1,11.72
33609,1.8272749185562134,1,11.87
33610,1.9943084716796875,1,11.71
33611,1.952048659324646,1,11.32
33612,1.9843353033065796,1,11.63
33613,2.0,1,11.77
33614,1.9856303930282593,1,11.63
33615,1.8835480213165283,1,11.82
33616,1.892945408821106,1,11.9
33617,2.0,1,11.77
33618,1.9955536127090454,1,11.72
33619,2.0,1,11.79
33620,2.0,1,12.0
33621,1.9836304187774658,1,11.62
33622,2.0,1,12.0
33623,1.7553945779800415,1,9.63
33624,2.0,1,11.88
33625,1.8328334093093872,1,11.38
33626,2.0,1,11.83
33627,1.7517282962799072,1,9.5
33628,1.8287729024887085,1,11.28
33629,1.9412833452224731,1,11.23
33630,1.9989362955093384,1,11.75
33631,2.0,1,11.76
33632,2.0,1,12.0
33633,1.8105813264846802,1,11.08
33634,1.9857182502746582,1,11.64
33635,1.2820016145706177,1,4.35
33636,1.9745091199874878,1,11.54
33637,1.9964007139205933,1,11.73
33638,1.9877158403396606,1,11.65
33639,1.9215556383132935,1,11.61
33640,2.0,1,11.93
33641,1.3658381700515747,1,4.97
33642,1.6533986330032349,1,9.65
33643,1.9708688259124756,1,11.5
33644,1.7681059837341309,1,9.73
33645,1.991697072982788,1,11.68
33646,2.0,1,11.86
33647,1.6898341178894043,1,11.21
33648,1.466451644897461,1,7.11
33649,1.9521008729934692,1,11.87
33650,1.9880976676940918,1,11.66
33651,2.0,1,11.84
33652,2.0,1,11.82
33653,2.0,1,11.93
33654,2.0,1,12.0
33655,1.7666187286376953,1,9.54
33656,2.0,1,12.0
33657,2.0,1,11.84
33658,1.9332659244537354,1,11.14
33659,1.3518667221069336,1,4.63
33660,2.0,1,11.9
33661,1.3460768461227417,1,4.44
33662,1.8849432468414307,1,11.83
33663,2.0,1,11.97
33664,1.8251830339431763,1,11.85
33665,2.0,1,11.9
33666,1.344409465789795,1,4.37
33667,1.990450143814087,1,11.68
33668,1.8769605159759521,1,11.76
33669,1.9629747867584229,1,11.43
33670,1.971439242362976,1,11.51
33671,1.9502615928649902,1,11.32
33672,1.9955828189849854,1,11.73
33673,1.9931927919387817,1,11.7
33674,2.0,1,11.84
33675,1.9971797466278076,1,11.74
33676,1.9764430522918701,1,11.55
33677,1.9714921712875366,1,11.51
33678,2.0,1,11.83
33679,2.0,1,11.9
33680,1.9896937608718872,1,11.67
33681,1.9715197086334229,1,11.51
33682,2.0,1,11.87
33683,2.0,1,11.84
33684,2.0,1,11.89
33685,1.8905391693115234,1,11.88
33686,1.9632794857025146,1,11.43
33687,2.0,1,12.0
33688,2.0,1,11.9
33689,1.9813960790634155,1,11.6
33690,1.964777946472168,1,11.44
33691,1.983242392539978,1,11.61
33692,2.0,1,11.84
33693,2.0,1,11.99
33694,2.0,1,11.87
33695,2.0,1,11.95
33696,1.878111720085144,1,11.77
33697,1.990544319152832,1,11.67
33698,2.0,1,12.0
33699,1.99276602268219,1,11.7
33700,1.5364972352981567,1,8.28
33701,2.0,1,11.88
33702,1.9541115760803223,1,11.35
33703,2.0,1,11.91
33704,2.0,1,11.83
33705,2.0,1,11.93
33706,2.0,1,12.0
33707,2.0,1,11.94
33708,1.899160385131836,1,11.95
33709,1.962916374206543,1,11.97
33710,1.8002008199691772,1,10.9
33711,1.342507243156433,1,4.29
33712,2.0,1,11.83
33713,2.0,1,11.95
33714,1.7583556175231934,1,9.6
33715,1.9922130107879639,1,11.69
33716,1.9780478477478027,1,11.57
33717,1.8894723653793335,1,11.87
33718,1.9732879400253296,1,11.52
33719,1.9911525249481201,1,11.68
33720,2.0,1,11.86
33721,2.0,1,11.83
33722,1.397331714630127,1,7.11
33723,1.6818642616271973,1,8.5
33724,1.9961918592453003,1,11.73
33725,2.0,1,11.87
33726,1.9329367876052856,1,11.15
33727,1.9926300048828125,1,11.7
33728,1.9568032026290894,1,11.38
33729,1.9811601638793945,1,11.59
33730,1.9654325246810913,1,11.99
33731,1.8543182611465454,1,11.56
33732,1.9626203775405884,1,11.42
33733,1.995870590209961,1,11.73
33734,1.7517133951187134,1,9.53
33735,1.9907292127609253,1,11.68
33736,1.8915858268737793,1,11.89
33737,1.9765524864196777,1,11.55
33738,2.0,1,12.0
33739,1.7505028247833252,1,9.49
33740,2.0,1,11.9
33741,2.0,1,11.94
33742,1.3564951419830322,1,4.76
33743,1.9616854190826416,1,11.41
33744,1.97329580783844,1,11.52
33745,2.0,1,11.92
33746,1.7633049488067627,1,11.3
33747,1.9226584434509277,1,11.05
33748,1.9664762020111084,1,12.0
33749,1.983892798423767,1,11.63
33750,1.968355417251587,1,11.48
33751,1.7963838577270508,1,10.18
33752,1.7919435501098633,1,10.12
33753,1.7785018682479858,1,9.84
33754,1.9883427619934082,1,11.66
33755,1.9804587364196777,1,11.59
33756,2.0,1,11.84
33757,1.743308663368225,1,9.95
33758,1.9876604080200195,1,11.65
33759,1.9969429969787598,1,11.74
33760,1.9524885416030884,1,11.88
33761,1.9065591096878052,1,10.89
33762,2.0,1,11.98
33763,1.8907999992370605,1,11.88
33764,2.0,1,11.95
33765,1.863729476928711,1,10.54
33766,1.7354209423065186,1,10.98
33767,1.9869276285171509,1,11.65
33768,2.0,1,11.84
33769,2.0,1,11.77
33770,1.885079264640808,1,11.83
33771,1.9851666688919067,1,11.62
33772,1.8561115264892578,1,11.58
33773,1.3748822212219238,1,5.72
33774,1.8920096158981323,1,11.89
33775,1.9894448518753052,1,11.66
33776,1.7170209884643555,1,9.04
33777,1.4798001050949097,1,7.27
33778,1.964896321296692,1,11.45
33779,2.0,1,11.92
33780,2.0,1,11.95
33781,1.538195013999939,1,9.07
33782,1.9726009368896484,1,11.52
33783,1.7488752603530884,1,9.46
33784,2.0,1,12.0
33785,1.969202995300293,1,11.48
33786,1.9741241931915283,1,11.53
33787,2.0,1,12.0
33788,1.934722900390625,1,11.15
33789,1.9251651763916016,1,11.08
33790,1.9845407009124756,1,11.62
33791,1.4460114240646362,1,8.41
33792,2.0,1,11.92
33793,1.9929141998291016,1,11.7
